time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation
14.520841118879616	697.0	522.0	0.065430686	1.0471954	0.7679683	0.5086362	0.0	0.0
14.579750835895538	697.0	523.0	0.094758525	1.0471954	0.7679683	0.5086362	0.0	0.0
14.596405753865838	697.0	523.0	0.1001297	1.0471954	0.7679683	0.5086362	0.0	0.0
14.615871326997876	697.0	524.0	0.10696574	1.0471954	0.7679683	0.5086362	0.0	0.0
14.632091186009347	697.0	525.0	0.1089189	1.0471954	0.7679683	0.5086362	0.0	0.0
14.64642539108172	697.0	526.0	0.110383764	1.0471954	0.7679683	0.5086362	0.0	0.0
14.664317790884525	697.0	527.0	0.11429007	1.0471954	0.7679683	0.5086362	0.0	0.0
14.681906745769083	698.0	529.0	0.11917296	1.0471954	0.7679683	0.5086362	0.0	0.0
14.696252227760851	698.0	531.0	0.121614404	1.0471954	0.73306066	0.47942045	0.0	0.0
14.71275578206405	698.0	532.0	0.12259098	1.0471954	0.73306066	0.47942045	0.0	0.0
14.731436321046203	698.0	534.0	0.12307927	1.0471954	0.698153	0.45115286	0.0	0.0
14.749410326126963	698.0	535.0	0.12405585	1.0471954	0.698153	0.45115286	0.0	0.0
14.762692499905825	698.0	537.0	0.12503242	1.0471954	0.6632454	0.42376542	0.0	0.0
14.78234526887536	698.0	539.0	0.12552072	1.0471954	0.6632454	0.42376542	0.0	0.0
14.797331206966192	698.0	540.0	0.126009	1.0471954	0.6632454	0.42376542	0.0	0.0
14.815675734076649	698.0	541.0	0.126009	1.0471954	0.6283377	0.39719307	0.0	0.0
14.832285165786743	698.0	543.0	0.126009	1.0471954	0.6283377	0.39719307	0.0	0.0
14.847323540132493	698.0	544.0	0.126009	1.0471954	0.6283377	0.39719307	0.0	0.0
14.864724393002689	698.0	545.0	0.12698558	1.0471954	0.6283377	0.39719307	0.0	0.0
14.882037954870611	698.0	546.0	0.12747388	1.0471954	0.6283377	0.39719307	0.0	0.0
14.897353495005518	698.0	547.0	0.12747388	1.0471954	0.59343004	0.37137407	0.0	0.0
14.915665145032108	698.0	548.0	0.12796216	1.0471954	0.59343004	0.37137407	0.0	0.0
14.932455535046756	698.0	549.0	0.12796216	1.0471954	0.59343004	0.37137407	0.0	0.0
14.946859905961901	698.0	550.0	0.12845045	1.0471954	0.59343004	0.37137407	0.0	0.0
14.963269991800189	698.0	551.0	0.12893873	1.0471954	0.59343004	0.37137407	0.0	0.0
14.979650291148573	698.0	552.0	0.12942703	1.0471954	0.5585224	0.3462494	0.0	0.0
15.000140662770718	698.0	553.0	0.13089189	1.0471954	0.5585224	0.3462494	0.0	0.0
15.012809881009161	698.0	554.0	0.13138019	1.0471954	0.5585224	0.3462494	0.0	0.0
15.032365840859711	698.0	554.0	0.13186847	1.0471954	0.52361476	0.3217631	0.0	0.0
15.048352077137679	698.0	556.0	0.13186847	1.0471954	0.52361476	0.3217631	0.0	0.0
15.062726425938308	698.0	556.0	0.13284504	1.0471954	0.52361476	0.3217631	0.0	0.0
15.080332874786109	698.0	557.0	0.13336386	1.0471954	0.4887071	0.2978619	0.0	0.0
15.097944302018732	698.0	559.0	0.13385214	1.0471954	0.4887071	0.2978619	0.0	0.0
15.114533364772797	698.0	559.0	0.13434044	1.0471954	0.4887071	0.2978619	0.0	0.0
15.131203253753483	698.0	560.0	0.13434044	1.0471954	0.4887071	0.2978619	0.0	0.0
15.14782898593694	698.0	561.0	0.13434044	1.0471954	0.4887071	0.2978619	0.0	0.0
15.16465823398903	698.0	561.0	0.13434044	1.0471954	0.4887071	0.2978619	0.0	0.0
15.182440747041255	698.0	562.0	0.13434044	1.0471954	0.4887071	0.2978619	0.0	0.0
