time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation
6.78063435619697	782.0	381.0	0.068879224	0.7679342	0.8377836	0.8551201	0.0	0.0
6.845017695100978	782.0	379.0	0.07718013	0.7679342	0.8377836	0.8551201	0.0	0.0
6.861360215116292	782.0	379.0	0.07815671	0.7679342	0.8377836	0.8551201	0.0	0.0
6.878392585087568	782.0	379.0	0.07669184	0.7679342	0.8377836	0.8551201	0.0	0.0
6.894632240990177	783.0	379.0	0.08548104	0.7679342	0.8377836	0.8551201	0.0	0.0
6.914514855016023	785.0	379.0	0.08841077	0.7679342	0.8377836	0.8551201	0.0	0.0
6.928059839177877	791.0	379.0	0.09280537	0.7679342	0.8377836	0.8551201	0.0	0.0
6.94565072003752	796.0	381.0	0.098664835	0.7679342	0.8377836	0.8551201	0.0	0.0
6.961633356055245	802.0	388.0	0.10061799	0.7679342	0.80287594	0.8203186	0.0	0.0
6.9788697231560946	806.0	395.0	0.10061799	0.7679342	0.80287594	0.8203186	0.0	0.0
6.995191105175763	810.0	404.0	0.024414435	0.7679342	0.7679683	0.7854323	0.0	0.0
Pause
7.24490298400633	811.0	435.0	0.10403601	0.83774954	0.5585224	0.5125154	0.0	0.0
7.2626709612086415	812.0	434.0	0.10403601	0.80284184	0.59343004	0.57736105	0.0	0.0
7.278667779173702	813.0	431.0	0.1045243	0.7679342	0.59343004	0.6097294	0.0	0.0
7.294880367117003	815.0	428.0	0.10501259	0.7679342	0.6283377	0.64503735	0.0	0.0
7.31537782214582	817.0	424.0	0.10550088	0.7679342	0.6283377	0.64503735	0.0	0.0
7.3284929590299726	819.0	418.0	0.110383764	0.7679342	0.6632454	0.68026274	0.0	0.0
7.344733257079497	819.0	413.0	0.117708094	0.7679342	0.6632454	0.68026274	0.0	0.0
7.36138729006052	818.0	407.0	0.1401999	0.7679342	0.698153	0.71540415	0.0	0.0
7.37841593218036	816.0	401.0	0.15191883	0.7679342	0.73306066	0.7504608	0.0	0.0
7.395447607152164	810.0	392.0	0.15680172	0.7679342	0.73306066	0.7504608	0.0	0.0
7.4119825849775225	804.0	387.0	0.15338369	0.7679342	0.7679683	0.7854323	0.0	0.0
7.430464789038524	795.0	380.0	0.15094225	0.7679342	0.7679683	0.7854323	0.0	0.0
7.445285025052726	789.0	378.0	0.12356756	0.7679342	0.7679683	0.7854323	0.0	0.0
Pause
11.21474718907848	788.0	378.0	0.0122072175	0.6283036	1.0472295	1.173657	0.0	0.0
11.228732016170397	789.0	378.0	0.012695506	0.6283036	1.0472295	1.173657	0.0	0.0
11.24676009803079	790.0	378.0	0.047852293	0.6283036	1.0472295	1.173657	0.0	0.0
11.263734939042479	790.0	377.0	0.05664149	0.6283036	1.0472295	1.173657	0.0	0.0
11.279711472103372	790.0	377.0	0.061036088	0.6283036	1.0472295	1.173657	0.0	0.0
11.297394580207765	789.0	377.0	0.07473869	0.6283036	1.0472295	1.173657	0.0	0.0
11.313962871208787	789.0	376.0	0.083527885	0.6283036	1.0472295	1.173657	0.0	0.0
11.32972130808048	788.0	376.0	0.08596933	0.6283036	1.0472295	1.173657	0.0	0.0
11.346169656142592	786.0	376.0	0.08499275	0.6283036	1.0472295	1.173657	0.0	0.0
11.36386562208645	781.0	377.0	0.08596933	0.6632113	1.0472295	1.1470867	0.0	0.0
11.379729672102258	776.0	378.0	0.08548104	0.6632113	1.0472295	1.1470867	0.0	0.0
11.397454034071416	771.0	380.0	0.08548104	0.6632113	1.0472295	1.1470867	0.0	0.0
11.413412891095504	760.0	384.0	0.08596933	0.6632113	1.0472295	1.1470867	0.0	0.0
11.429798142053187	752.0	387.0	0.08499275	0.6632113	1.0472295	1.1470867	0.0	0.0
11.448070246027783	743.0	391.0	0.08450446	0.6981189	1.0472295	1.1197015	0.0	0.0
11.463552664034069	728.0	398.0	0.08499275	0.6981189	1.0472295	1.1197015	0.0	0.0
11.479765732074156	717.0	404.0	0.08499275	0.73302656	1.0472295	1.0914361	0.0	0.0
11.496677508112043	706.0	409.0	0.08499275	0.73302656	1.0472295	1.0914361	0.0	0.0
11.513871737988666	689.0	419.0	0.08499275	0.73302656	1.0472295	1.0914361	0.0	0.0
11.53026364208199	678.0	427.0	0.08059815	0.7679342	1.0472295	1.0622227	0.0	0.0
11.545376471010968	667.0	435.0	0.072785534	0.7679342	1.0472295	1.0622227	0.0	0.0
11.562344656093046	656.0	443.0	0.072785534	0.80284184	1.0123218	0.9965229	0.0	0.0
11.580087115988135	641.0	455.0	0.07327382	0.80284184	1.0123218	0.9965229	0.0	0.0
11.597210066160187	632.0	463.0	0.07327382	0.80284184	0.9774142	0.9611345	0.0	0.0
11.613837879151106	618.0	476.0	0.07034409	0.83774954	0.9774142	0.92789924	0.0	0.0
11.63056816603057	609.0	486.0	0.065918975	0.83774954	0.9774142	0.92789924	0.0	0.0
11.647480563027784	600.0	495.0	0.065430686	0.8726572	0.94250655	0.8572041	0.0	0.0
11.664147904142737	588.0	508.0	0.06692607	0.8726572	0.94250655	0.8572041	0.0	0.0
11.68076323904097	580.0	517.0	0.06790265	0.8726572	0.94250655	0.8572041	0.0	0.0
11.69474853319116	572.0	527.0	0.068390936	0.9075648	0.94250655	0.8217249	0.0	0.0
11.715350619982928	565.0	536.0	0.068390936	0.9075648	0.9075989	0.7854333	0.0	0.0
11.730053298175335	554.0	551.0	0.068390936	0.9075648	0.9075989	0.7854333	0.0	0.0
11.745726861990988	547.0	561.0	0.06790265	0.94247246	0.9075989	0.7491422	0.0	0.0
11.765113692032173	540.0	571.0	0.06741436	0.94247246	0.8726913	0.713662	0.0	0.0
11.780751175014302	529.0	585.0	0.06741436	0.94247246	0.8726913	0.713662	0.0	0.0
11.795919156167656	522.0	594.0	0.068390936	0.94247246	0.8726913	0.713662	0.0	0.0
11.81302861100994	515.0	603.0	0.068879224	0.94247246	0.8726913	0.713662	0.0	0.0
11.830458325101063	504.0	614.0	0.0698558	0.9773801	0.8377836	0.6429652	0.0	0.0
11.84575522900559	497.0	622.0	0.072297245	0.9773801	0.8377836	0.6429652	0.0	0.0
11.862629699986428	490.0	629.0	0.075715266	0.9773801	0.80287594	0.6097284	0.0	0.0
11.879278543172404	480.0	640.0	0.076203555	0.9773801	0.80287594	0.6097284	0.0	0.0
11.895762911997736	473.0	646.0	0.076203555	0.9773801	0.80287594	0.6097284	0.0	0.0
11.912261107005179	465.0	653.0	0.072297245	1.0122877	0.7679683	0.5429612	0.0	0.0
11.929082254180685	458.0	659.0	0.07083238	1.0122877	0.7679683	0.5429612	0.0	0.0
11.945720935007557	445.0	669.0	0.07180896	1.0122877	0.73306066	0.51251423	0.0	0.0
11.96526702819392	436.0	675.0	0.07180896	1.0122877	0.73306066	0.51251423	0.0	0.0
11.980087671196088	423.0	682.0	0.062012665	1.0471954	0.73306066	0.47942045	0.0	0.0
11.996729583013803	414.0	685.0	0.034668498	1.0471954	0.698153	0.45115286	0.0	0.0
Pause
12.697200750000775	402.0	689.0	0.061036088	1.0471954	0.73306066	0.47942045	0.0	0.0
12.713638524990529	411.0	688.0	0.06347753	1.0471954	0.73306066	0.47942045	0.0	0.0
12.73124478617683	418.0	687.0	0.06347753	1.0471954	0.73306066	0.47942045	0.0	0.0
12.74816873203963	431.0	684.0	0.06347753	1.0471954	0.73306066	0.47942045	0.0	0.0
12.763819822110236	440.0	680.0	0.06250095	1.0471954	0.73306066	0.47942045	0.0	0.0
12.779579299036413	449.0	675.0	0.06250095	1.0471954	0.698153	0.45115286	0.0	0.0
12.797239206032827	461.0	667.0	0.0649424	1.0471954	0.698153	0.45115286	0.0	0.0
12.813782196026295	469.0	661.0	0.072785534	1.0471954	0.698153	0.45115286	0.0	0.0
12.828799847047776	478.0	655.0	0.076203555	1.0122877	0.698153	0.48294052	0.0	0.0
12.846713728038594	486.0	647.0	0.07913329	1.0122877	0.73306066	0.51251423	0.0	0.0
12.863794959150255	499.0	634.0	0.08596933	1.0122877	0.73306066	0.51251423	0.0	0.0
12.880686316173524	508.0	624.0	0.098664835	1.0122877	0.73306066	0.51251423	0.0	0.0
12.897634491091594	520.0	611.0	0.102082856	1.0122877	0.7679683	0.5429612	0.0	0.0
12.913632932119071	528.0	601.0	0.102571145	0.9773801	0.7679683	0.5773601	0.0	0.0
12.928910555085167	536.0	591.0	0.102571145	0.9773801	0.80287594	0.6097284	0.0	0.0
12.946526796091348	545.0	580.0	0.102571145	1.0122877	0.80287594	0.57433915	0.0	0.0
12.963590773986652	558.0	564.0	0.10159457	0.9773801	0.8377836	0.6429652	0.0	0.0
12.97882168320939	567.0	553.0	0.10159457	0.9773801	0.8377836	0.6429652	0.0	0.0
12.995428562164307	576.0	542.0	0.099153124	0.9773801	0.8377836	0.6429652	0.0	0.0
13.012681488180533	585.0	531.0	0.09964141	0.94247246	0.8377836	0.6789691	0.0	0.0
13.02894203714095	598.0	515.0	0.1001297	0.94247246	0.8377836	0.6789691	0.0	0.0
13.045422687195241	607.0	504.0	0.10061799	0.9075648	0.8726913	0.74976766	0.0	0.0
13.064743572147563	616.0	494.0	0.10061799	0.9075648	0.8726913	0.74976766	0.0	0.0
13.079804358072579	631.0	479.0	0.10061799	0.9075648	0.8726913	0.74976766	0.0	0.0
13.096805243985727	641.0	469.0	0.10110628	0.8726572	0.8726913	0.78543276	0.0	0.0
13.113706531003118	657.0	455.0	0.10159457	0.8726572	0.8726913	0.78543276	0.0	0.0
13.129824771080166	667.0	446.0	0.10501259	0.8726572	0.8726913	0.78543276	0.0	0.0
13.145597776165232	677.0	438.0	0.105989166	0.83774954	0.9075989	0.8561494	0.0	0.0
13.163317357189953	692.0	425.0	0.105989166	0.83774954	0.9075989	0.8561494	0.0	0.0
13.179810779169202	702.0	418.0	0.106477454	0.83774954	0.94250655	0.8918957	0.0	0.0
13.197682109195739	713.0	411.0	0.106477454	0.80284184	0.9774142	0.9611345	0.0	0.0
13.214608742156997	728.0	401.0	0.106477454	0.80284184	0.9774142	0.9611345	0.0	0.0
13.229809295153245	738.0	396.0	0.105989166	0.80284184	1.0123218	0.9965229	0.0	0.0
13.246110388077796	747.0	391.0	0.105989166	0.7679342	1.0123218	1.0278989	0.0	0.0
13.263806423172355	758.0	387.0	0.105989166	0.7679342	1.0123218	1.0278989	0.0	0.0
13.279811656102538	772.0	382.0	0.106477454	0.73302656	1.0123218	1.0583438	0.0	0.0
13.295811606105417	782.0	379.0	0.1089189	0.73302656	1.0123218	1.0583438	0.0	0.0
13.31355090602301	791.0	378.0	0.10940719	0.6981189	1.0123218	1.0879154	0.0	0.0
13.330179975135252	803.0	377.0	0.1089189	0.6981189	1.0123218	1.0879154	0.0	0.0
13.346924202051014	809.0	378.0	0.10843061	0.6981189	1.0123218	1.0879154	0.0	0.0
13.36404119618237	818.0	381.0	0.10794232	0.6981189	1.0123218	1.0879154	0.0	0.0
13.380828138208017	823.0	383.0	0.105989166	0.6981189	1.0123218	1.0879154	0.0	0.0
13.397223604144529	829.0	385.0	0.04931716	0.6981189	1.0123218	1.0879154	0.0	0.0
Pause
13.679957427084446	823.0	405.0	0.043457694	0.6981189	1.0472295	1.1197015	0.0	0.0
13.695915146032348	823.0	404.0	0.043945983	0.6981189	1.0472295	1.1197015	0.0	0.0
13.712359376018867	823.0	404.0	0.042969406	0.6981189	1.0472295	1.1197015	0.0	0.0
13.729981680167839	823.0	404.0	0.042481117	0.6981189	1.0472295	1.1197015	0.0	0.0
13.746815541991964	824.0	404.0	0.043945983	0.6981189	1.0472295	1.1197015	0.0	0.0
13.764266150072217	825.0	405.0	0.050293736	0.6981189	1.0472295	1.1197015	0.0	0.0
13.7809316101484	826.0	408.0	0.05322347	0.6981189	1.0472295	1.1197015	0.0	0.0
13.796932529192418	826.0	411.0	0.0561532	0.6981189	1.0472295	1.1197015	0.0	0.0
13.81340282317251	825.0	415.0	0.05664149	0.6981189	1.0472295	1.1197015	0.0	0.0
13.830941285006702	824.0	422.0	0.0561532	0.6981189	1.0123218	1.0879154	0.0	0.0
13.846875112038106	823.0	427.0	0.055664912	0.6981189	1.0123218	1.0879154	0.0	0.0
13.864637481980026	822.0	431.0	0.055664912	0.6981189	0.9774142	1.055806	0.0	0.0
13.881002948153764	821.0	438.0	0.055664912	0.6981189	0.94250655	1.023356	0.0	0.0
13.896854868158698	819.0	441.0	0.055664912	0.6981189	0.94250655	1.023356	0.0	0.0
13.913374656112865	817.0	445.0	0.057129778	0.6981189	0.94250655	1.023356	0.0	0.0
13.93107148911804	814.0	447.0	0.06936751	0.6981189	0.94250655	1.023356	0.0	0.0
13.946829071035609	809.0	450.0	0.07132067	0.73302656	0.94250655	0.9915255	0.0	0.0
13.962305469205603	803.0	452.0	0.06790265	0.73302656	0.94250655	0.9915255	0.0	0.0
13.979949141154066	796.0	456.0	0.01123064	0.73302656	0.94250655	0.9915255	0.0	0.0
Pause
15.282023034989834	822.0	430.0	0.06741436	0.6981189	1.0472295	1.1197015	0.0	0.0
15.296412971103564	820.0	431.0	0.06741436	0.6981189	1.0472295	1.1197015	0.0	0.0
15.311894186073914	816.0	433.0	0.06741436	0.6981189	1.0472295	1.1197015	0.0	0.0
15.33161768107675	811.0	437.0	0.06790265	0.6981189	1.0472295	1.1197015	0.0	0.0
15.347188781015575	798.0	445.0	0.06741436	0.6981189	1.0472295	1.1197015	0.0	0.0
15.361909457016736	787.0	452.0	0.055176623	0.6981189	1.0472295	1.1197015	0.0	0.0
15.381438389187679	776.0	459.0	0.009277485	0.73302656	1.0472295	1.0914361	0.0	0.0
Pause
18.329774115001783	570.0	541.0	0.057129778	1.0471954	1.0472295	0.7854375	0.0	0.0
18.345681214006618	570.0	542.0	0.051270314	1.0471954	1.0472295	0.7854375	0.0	0.0
18.361836096039042	569.0	543.0	0.051270314	1.0471954	1.0472295	0.7854375	0.0	0.0
18.379340367158875	567.0	547.0	0.050782025	1.0471954	1.0472295	0.7854375	0.0	0.0
18.396063082152978	565.0	551.0	0.050293736	1.0471954	1.0472295	0.7854375	0.0	0.0
18.412949295016006	563.0	555.0	0.050293736	1.0122877	1.0472295	0.82494414	0.0	0.0
18.429096843115985	558.0	563.0	0.050293736	1.0122877	1.0472295	0.82494414	0.0	0.0
18.446055297041312	554.0	569.0	0.050293736	1.0122877	1.0472295	0.82494414	0.0	0.0
18.463439790997654	550.0	575.0	0.050293736	1.0122877	1.0472295	0.82494414	0.0	0.0
18.478626081021503	544.0	585.0	0.049805447	1.0122877	1.0472295	0.82494414	0.0	0.0
18.49604723113589	540.0	591.0	0.047852293	1.0122877	1.0472295	0.82494414	0.0	0.0
18.51346518099308	536.0	598.0	0.04492256	1.0122877	1.0472295	0.82494414	0.0	0.0
18.53076160303317	530.0	608.0	0.04101625	1.0122877	1.0472295	0.82494414	0.0	0.0
18.546059551183134	524.0	615.0	0.03808652	1.0122877	1.0472295	0.82494414	0.0	0.0
18.56500182999298	519.0	622.0	0.035156786	1.0122877	1.0472295	0.82494414	0.0	0.0
18.58162733516656	510.0	631.0	0.035645075	1.0122877	1.0472295	0.82494414	0.0	0.0
18.5960700600408	504.0	637.0	0.036133364	1.0122877	1.0472295	0.82494414	0.0	0.0
18.611680430127308	498.0	642.0	0.038574807	1.0471954	1.0472295	0.7854375	0.0	0.0
18.631162797100842	492.0	646.0	0.04150454	1.0471954	1.0472295	0.7854375	0.0	0.0
18.646433810004964	483.0	653.0	0.04101625	1.0471954	1.0472295	0.7854375	0.0	0.0
18.663036891026422	476.0	657.0	0.039551385	1.0471954	1.0472295	0.7854375	0.0	0.0
18.679898089030758	469.0	661.0	0.040039673	1.0471954	1.0472295	0.7854375	0.0	0.0
18.696791059104726	459.0	666.0	0.04150454	1.0471954	1.0472295	0.7854375	0.0	0.0
18.712641378166154	452.0	668.0	0.050293736	1.0471954	1.0472295	0.7854375	0.0	0.0
18.73047662107274	446.0	670.0	0.055176623	1.0471954	1.0472295	0.7854375	0.0	0.0
18.7469782801345	437.0	672.0	0.057618067	1.0471954	1.0472295	0.7854375	0.0	0.0
18.761943694204092	431.0	673.0	0.058106355	1.0471954	1.0472295	0.7854375	0.0	0.0
18.780833467142656	424.0	675.0	0.058594644	1.0471954	1.0472295	0.7854375	0.0	0.0
18.796258252114058	415.0	677.0	0.058594644	1.0471954	1.0472295	0.7854375	0.0	0.0
18.812590727116913	409.0	679.0	0.058594644	1.0471954	1.0472295	0.7854375	0.0	0.0
18.830555527005345	403.0	679.0	0.05664149	1.0471954	1.0123218	0.7459293	0.0	0.0
18.846779698040336	394.0	679.0	0.046387427	1.0471954	1.0123218	0.7459293	0.0	0.0
18.86257316498086	389.0	680.0	0.012695506	1.0471954	1.0123218	0.7459293	0.0	0.0
Pause
19.296015709172934	502.0	617.0	0.024902724	1.0122877	1.0472295	0.82494414	0.0	0.0
19.313848157180473	503.0	617.0	0.01855497	0.9773801	1.0472295	0.86289513	0.0	0.0
19.32880939403549	503.0	618.0	0.016113527	0.9773801	1.0472295	0.86289513	0.0	0.0
19.345990766072646	503.0	619.0	0.01855497	0.9773801	1.0472295	0.86289513	0.0	0.0
19.362706900108606	500.0	623.0	0.019531548	0.9773801	1.0472295	0.86289513	0.0	0.0
19.37916715699248	498.0	627.0	0.020019837	0.9773801	1.0472295	0.86289513	0.0	0.0
19.39587115915492	495.0	631.0	0.020508125	0.9773801	1.0472295	0.86289513	0.0	0.0
19.41274763015099	490.0	636.0	0.020996414	1.0122877	1.0472295	0.82494414	0.0	0.0
19.42927630408667	487.0	640.0	0.021972992	1.0122877	1.0472295	0.82494414	0.0	0.0
19.446090560173616	483.0	644.0	0.02636759	1.0122877	1.0472295	0.82494414	0.0	0.0
19.462790734134614	476.0	648.0	0.030762188	1.0122877	1.0472295	0.82494414	0.0	0.0
19.479885990032926	470.0	652.0	0.032715343	1.0122877	1.0472295	0.82494414	0.0	0.0
19.49609889416024	464.0	655.0	0.036621653	1.0471954	1.0472295	0.7854375	0.0	0.0
