time	x	y	pressure	tiltX	tiltY	azimuth	sidePressure	rotation
6.200072371168062	374.0	197.0	0.03808652	1.0471954	-0.0	0.0	0.0	0.0
6.258458393160254	384.0	235.0	0.07083238	1.0471954	-0.10468886	-0.060589965	0.0	0.0
6.274880093988031	385.0	241.0	0.079621576	1.0471954	-0.1395965	-0.080946855	0.0	0.0
6.29495774814859	387.0	254.0	0.09768826	1.0471954	-0.20941181	-0.12209316	0.0	0.0
6.310296018142253	390.0	276.0	0.10550088	1.0471954	-0.24431947	-0.14295217	0.0	0.0
6.325919116148725	392.0	291.0	0.1089189	1.0471954	-0.31413478	-0.18542306	0.0	0.0
6.344997456064448	394.0	306.0	0.1089189	1.0471954	-0.34904242	-0.20711097	0.0	0.0
6.360054798191413	399.0	328.0	0.10940719	1.0471954	-0.34904242	-0.20711097	0.0	0.0
6.376019258983433	402.0	344.0	0.10940719	1.0471954	-0.38395005	-0.22915362	0.0	0.0
6.3949603461660445	405.0	361.0	0.11233692	1.0471954	-0.41885772	-0.25159296	0.0	0.0
6.410071633988991	411.0	387.0	0.11282521	1.0471954	-0.45376536	-0.2744727	0.0	0.0
6.425505641149357	415.0	405.0	0.113313496	1.0471954	-0.488673	-0.29783884	0.0	0.0
6.444876034045592	419.0	423.0	0.11477836	1.0471954	-0.5235807	-0.32173946	0.0	0.0
6.4596980810165405	425.0	452.0	0.11673152	1.0471954	-0.59339595	-0.3713492	0.0	0.0
6.476383676053956	429.0	471.0	0.11673152	1.0471954	-0.6632113	-0.42373908	0.0	0.0
6.494635746115819	433.0	489.0	0.11575494	1.0471954	-0.6981189	-0.4511257	0.0	0.0
6.510481764096767	437.0	513.0	0.10940719	1.0471954	-0.7679342	-0.50860715	0.0	0.0
6.526123577030376	439.0	524.0	0.094758525	1.0471954	-0.80284184	-0.5388409	0.0	0.0
Pause
7.0774492581840605	379.0	194.0	0.06298924	1.0471954	-0.0	0.0	0.0	0.0
7.092405200004578	379.0	195.0	0.080109864	1.0471954	-0.0	0.0	0.0	0.0
7.108654408017173	379.0	197.0	0.08645762	1.0471954	-0.0	0.0	0.0	0.0
7.127305271103978	380.0	200.0	0.08987564	1.0471954	-0.0	0.0	0.0	0.0
7.142650078050792	380.0	202.0	0.094758525	1.0471954	-0.0	0.0	0.0	0.0
7.160297055030242	381.0	206.0	0.10403601	1.0471954	-0.03487356	-0.0201398	0.0	0.0
7.177761940984055	382.0	212.0	0.10696574	1.0471954	-0.03487356	-0.0201398	0.0	0.0
7.192394484067336	383.0	217.0	0.10843061	1.0471954	-0.03487356	-0.0201398	0.0	0.0
7.2106768330559134	385.0	222.0	0.109895475	1.0471954	-0.10468886	-0.060589965	0.0	0.0
7.227722731186077	388.0	232.0	0.11477836	1.0471954	-0.1395965	-0.080946855	0.0	0.0
7.242456556996331	390.0	240.0	0.126009	1.0471954	-0.1395965	-0.080946855	0.0	0.0
7.259577941149473	393.0	248.0	0.1358053	1.0471954	-0.20941181	-0.12209316	0.0	0.0
7.277227790094912	397.0	261.0	0.14361791	1.0471954	-0.24431947	-0.14295217	0.0	0.0
7.293384184129536	400.0	270.0	0.1528954	1.0471954	-0.2792271	-0.16404969	0.0	0.0
7.311193567002192	402.0	280.0	0.15680172	1.0471954	-0.31413478	-0.18542306	0.0	0.0
7.327761201187968	407.0	295.0	0.15875487	1.0471954	-0.34904242	-0.20711097	0.0	0.0
7.34340974711813	410.0	305.0	0.16021973	1.0471954	-0.34904242	-0.20711097	0.0	0.0
7.361125868977979	413.0	316.0	0.16070803	1.0471954	-0.41885772	-0.25159296	0.0	0.0
